TransactionID,Date,MobileModel,Brand,Price,UnitsSold,TotalRevenue,CustomerAge,CustomerGender,Location,PaymentMethod
09b8b969-d48d-413a-9587-bc8e11436149,"January 29, 2025",Three,Oppo,1037.17,40,16283.85,35,Male,New York,Credit Card
17e4aa3a-dc83-466b-8d16-53ed262ed6d7,"January 30, 2025",Three,Samsung,157.21,60,16572.78,25,Female,San Fransisco,Online
fe80a264-a2ac-45ae-80ea-c67c6ba9a045,"January 31, 2025",One,Samsung,185.13,82,7505.82,48,Female,New York,Debit Card
4da8fa81-5c67-47c7-b3d2-266e78e9afa9,"February 1, 2025",Five,iPhone,573.99,54,20112.64,24,Other,Chicago,Online
8ad0e919-f478-4f24-99f0-57853b23a202,"February 2, 2025",One,Oppo,566.73,43,5598.97,20,Male,Las Vegas,Credit Card
857e8ec4-6502-4ef5-b95c-c4f249ed055a,"February 3, 2025",Five,Oppo,921.44,97,59727.13,20,Other,Los Angeles,Online
7693996d-41f7-4434-b4b9-26faf2537100,"February 4, 2025",Three,OnePlus,1151.12,41,9768.66,55,Other,New York,Debit Card
76027fce-477f-4b8c-ac42-f92f46120e88,"February 5, 2025",Three,Samsung,384.45,20,4897.4,19,Female,San Fransisco,Cash
4df7d94d-aa69-4017-b305-27fad4d43d5d,"February 6, 2025",Five,Samsung,1074.32,8,16380,56,Other,New York,Credit Card
7d2d67fc-835c-48f1-9edd-8537d9fefc7e,"February 7, 2025",One,OnePlus,473.48,59,67975.16,45,Male,Chicago,Online
875d9ea7-2e3b-460e-9ad1-24afba4d1d9a,"February 8, 2025",Five,iPhone,1449.84,67,48296.02,29,Male,New York,Online
5b88ab1e-fb86-4e1f-8cb2-0a2b2b5175c1,"February 9, 2025",One,OnePlus,1108.08,42,15130.4,19,Female,Los Angeles,Credit Card
dc608773-0894-4c92-bf99-3540452ce04f,"February 10, 2025",Four,OnePlus,911.36,85,21926.52,38,Other,New York,Debit Card
30af2d71-9a68-4991-95af-89cafcf55d09,"February 11, 2025",Five,OnePlus,1182.85,82,13331.16,19,Female,Las Vegas,Credit Card
f26a4e4f-7e9e-481e-a594-fede2d967ec5,"February 12, 2025",Three,iPhone,483.26,29,83365.65,37,Other,New York,Online
715060e8-9a75-4ba6-9ff2-ebd2fc19c56f,"February 13, 2025",Five,Samsung,479.44,60,34638.33,46,Female,New York,Debit Card
fdc43a9d-8456-4296-865f-a7961111ad90,"February 14, 2025",Five,OnePlus,897.02,7,28765.68,44,Other,Chicago,Cash
8a020b59-0bf5-4548-8b12-0380b5d1a25f,"February 15, 2025",One,iPhone,437.56,33,67249.2,31,Other,Los Angeles,Debit Card
0a2ea933-d97c-47c9-8967-ee955688d891,"February 16, 2025",Four,Samsung,872.16,20,11057.97,42,Female,Las Vegas,Online
17554e04-06b9-4c1b-9e9a-fbf25692f734,"February 17, 2025",One,Google Pixel,965.18,37,56761.49,27,Female,Chicago,Cash
95b1d002-ca82-4cf9-874f-e459284e317c,"February 18, 2025",Two,Google Pixel,110.16,64,22848.35,39,Female,Las Vegas,Debit Card
5b971458-ca8d-4320-b8dd-fa1cd0d3f733,"February 19, 2025",Four,Google Pixel,434.12,30,86497.11,53,Other,Chicago,Credit Card
4f9b0ffa-7eff-4e71-82df-f386d3c6d7cd,"February 20, 2025",Five,Google Pixel,1217.5,63,67889.27,56,Male,Los Angeles,Debit Card
dc39d6b0-7765-4132-8354-404e626b33a8,"February 21, 2025",Four,iPhone,293.24,28,23180,62,Other,New York,Online
45d2ad88-0e27-477f-9a74-3990ebd65838,"February 22, 2025",One,Samsung,249.49,55,12647.34,33,Other,Las Vegas,Debit Card
995793a5-c08a-4096-936c-fd3a44030712,"February 23, 2025",One,OnePlus,681.33,92,15851.88,26,Other,Las Vegas,Credit Card
5e89e980-d3c1-47ef-9fd4-c2117f5d3baa,"February 24, 2025",Two,Oppo,298.02,54,22501.97,24,Male,San Fransisco,Credit Card
49bed902-f822-4b0f-8ee1-2c23923a1fc4,"February 25, 2025",Two,OnePlus,219.99,19,28447.2,63,Other,Las Vegas,Credit Card
d24e4773-7a2d-4a74-8f68-abccc3bbe00f,"February 26, 2025",Four,Google Pixel,733.08,95,62334,44,Female,Los Angeles,Online
ca18ad10-f78b-4885-abed-548b2298ece2,"February 27, 2025",Two,Samsung,877.61,13,86006.4,44,Female,Los Angeles,Credit Card
7df13af7-873c-4afb-b644-9f9ecf79410d,"February 28, 2025",Three,iPhone,1426.34,33,60742.36,22,Female,Chicago,Credit Card
be62bbce-ff3d-4faf-a943-1c5163ea0d7f,"March 1, 2025",Four,Samsung,185.44,6,14312.7,58,Other,Las Vegas,Online
7b0cb646-6dc6-4c1d-85d6-75e2701cb1c9,"March 2, 2025",Three,Oppo,1168.22,75,12914.8,63,Female,New York,Credit Card
d0d037e8-fd5d-4d56-b21c-980b3b98caef,"March 3, 2025",Five,OnePlus,1003.56,8,15979.32,48,Other,Los Angeles,Credit Card
638750d6-c86d-45b8-b18a-a132e1988791,"March 4, 2025",Two,iPhone,1474.5,59,66215.85,57,Other,Los Angeles,Cash
bbf10f68-d604-45be-aabe-e39d85e0ff20,"March 5, 2025",Four,iPhone,726.99,65,1097.22,59,Female,San Fransisco,Debit Card
1596f411-95d1-4f54-b075-0a0d87c0d57a,"March 6, 2025",Three,iPhone,911.58,66,72555.5,49,Other,New York,Debit Card
08b85588-5809-4126-9821-dbf5701f4c7a,"March 7, 2025",Three,iPhone,1209.12,30,8256.05,36,Female,Las Vegas,Online
31822680-e4e6-4e08-a8e1-c9d5ae3de134,"March 8, 2025",One,Oppo,537.73,91,2620.83,32,Male,Los Angeles,Online
f45013b4-7537-4c29-91fc-9433bba7b7ed,"March 9, 2025",Two,Oppo,120.3,40,100135.56,53,Male,Chicago,Cash
db246cbb-6c5d-405f-90a0-1b46163ed177,"March 10, 2025",Two,Google Pixel,836.88,5,11545.2,34,Male,San Fransisco,Credit Card
743cfbfa-e734-481e-80e2-c79bed85c018,"March 11, 2025",One,iPhone,187.57,20,37905.14,31,Female,Los Angeles,Credit Card
44d5295b-e51c-4434-9320-32f3e4a2bd64,"March 12, 2025",Four,Google Pixel,170.33,95,10271.2,32,Other,Chicago,Online
1154c6ec-e1aa-4533-a2a8-1d8acc0fda56,"March 13, 2025",Two,Oppo,1118.72,89,93600,25,Other,Las Vegas,Cash
206b48f0-cbbf-4547-ad60-849249669848,"March 14, 2025",One,Samsung,530.21,46,48768,45,Male,Los Angeles,Online
da032253-d5ac-4572-8c81-a4d378b5ff39,"March 15, 2025",One,iPhone,1435,12,131512.48,27,Female,Las Vegas,Online
af77dbfc-d717-4682-a596-4cad1d7c55cf,"March 16, 2025",Two,OnePlus,943.28,91,69770.9,44,Male,New York,Credit Card
0573f325-9457-4657-a7c4-447a19d93f99,"March 17, 2025",Three,iPhone,497.32,3,62123.4,43,Other,San Fransisco,Online
a5931296-6638-4474-8150-84549ed0fffa,"March 18, 2025",Three,iPhone,519.46,82,18697.84,21,Other,San Fransisco,Cash
92a1d414-740c-450f-9532-af4cc548d97d,"March 19, 2025",Three,Samsung,767.55,70,128442.12,47,Male,Chicago,Debit Card
0212c598-4e8f-4eee-83a4-46044afc035d,"March 20, 2025",One,Samsung,1411.66,56,15171.6,27,Other,San Fransisco,Cash
7f1a08ed-7ba5-4eb8-bf54-f02ad812679f,"March 21, 2025",Three,Samsung,636.1,49,414.6,20,Male,San Fransisco,Debit Card
3a549b06-f14f-4b50-9c3f-3aa619e632ed,"March 22, 2025",Three,Samsung,554.03,85,6268.6,29,Other,Los Angeles,Cash
4168d51e-ca86-483e-9591-ff2172756a79,"March 23, 2025",Five,Google Pixel,1204.69,26,84222.45,32,Male,Las Vegas,Credit Card
0dc24452-36a1-41da-9dc7-e4676b6df2c7,"March 24, 2025",Four,Samsung,1037.32,26,25132.58,53,Female,Chicago,Credit Card
68411452-c7dc-4692-93b2-7d473e876951,"March 25, 2025",One,OnePlus,971.16,86,100943.96,45,Female,San Fransisco,Credit Card
02c2544c-36f1-405b-ade0-5b5725b91e35,"March 26, 2025",Four,OnePlus,1164.58,67,10010.51,57,Other,Los Angeles,Credit Card
483f8dc0-9f01-46a4-8ce4-3cff49354c80,"March 27, 2025",Three,Samsung,201.85,31,8320.76,38,Other,Chicago,Cash
ec209b88-ea96-4acb-82c2-74a23e69e271,"March 28, 2025",One,Google Pixel,256.42,67,1198.56,63,Male,New York,Cash
97eeef8c-56dd-47b9-b9d9-b26ad38c0cc6,"March 29, 2025",Three,iPhone,420.81,75,50439.99,53,Female,San Fransisco,Credit Card
3f591e8b-fd26-4d8e-9556-2ce32355437e,"March 30, 2025",Five,iPhone,443.56,85,109351.08,47,Other,New York,Online
0964c272-102f-4bd9-b9e1-4535b8348809,"March 31, 2025",Four,Google Pixel,166.05,72,45433.44,33,Male,Chicago,Cash
09f74743-03f6-412d-99e7-b7c8c8f2ce69,"April 1, 2025",Four,Samsung,874.01,43,23617.16,51,Other,Los Angeles,Online
abefc58d-71bd-4773-97c9-327c91d8c95f,"April 2, 2025",Two,Samsung,1137.26,80,22211.4,35,Male,Los Angeles,Debit Card
977263fa-3ed6-4d8b-93de-0265a75e9bc6,"April 3, 2025",Two,Google Pixel,901.21,88,12305.92,63,Female,Los Angeles,Credit Card
8d5dc29d-6bf1-4c18-9156-9f8cde7f4f39,"April 4, 2025",Two,Oppo,269.43,91,92400.11,20,Other,Las Vegas,Debit Card
b611c79c-47a1-48af-8e12-3fe21f1ed9fc,"April 5, 2025",Two,Samsung,1158.16,65,4371.12,60,Other,San Fransisco,Cash
addad3bd-167b-419c-9cfe-9af6ca953e33,"April 6, 2025",Three,Oppo,547.67,81,53258.79,27,Other,New York,Debit Card
620786bc-76c8-49ca-b01b-0497c66114d4,"April 7, 2025",Three,Oppo,203.92,30,101358.58,35,Other,New York,Online
57165174-9912-4a75-b67d-a22ba2f8e401,"April 8, 2025",One,iPhone,374.41,15,739.69,40,Female,San Fransisco,Debit Card
dc49e206-211f-4175-84a2-44b7ee4b46de,"April 9, 2025",Five,Oppo,534.44,46,10318.95,45,Male,Las Vegas,Credit Card
07097620-54aa-4e73-9024-c51380f3deca,"April 10, 2025",One,Google Pixel,1019.36,55,43002.08,33,Female,New York,Cash
b11232a4-bb33-4114-9d2e-9d3447594402,"April 11, 2025",Three,Google Pixel,965.45,81,13717.3,33,Male,San Fransisco,Cash
e6a1b391-e23a-45c6-bd82-e147fc850435,"April 12, 2025",Four,Samsung,630.85,4,37318.86,27,Male,Los Angeles,Credit Card
9398a206-71cd-46ff-acd1-d99ebb1ed058,"April 13, 2025",Four,Samsung,1277.62,51,29912.75,62,Other,Las Vegas,Credit Card
9e882c68-34f4-4e1a-9f82-91a3597967b0,"April 14, 2025",One,Oppo,364.81,43,39749.53,22,Other,Las Vegas,Credit Card
d1a83740-a873-4b21-9dda-ff391ec5acd6,"April 15, 2025",Four,Google Pixel,536.8,85,33832.47,37,Female,Las Vegas,Debit Card
746e2d69-e2f6-4a37-8315-8f5443a85e7d,"April 16, 2025",One,Samsung,264.68,68,46066.26,54,Female,Las Vegas,Debit Card
4312a164-7bcf-4c11-ac62-c915889ebb22,"April 17, 2025",Four,Google Pixel,870.58,99,103732.2,61,Male,San Fransisco,Online
7d1a4cb8-61c4-491a-b089-fd0f95f0d3b5,"April 18, 2025",Three,Oppo,356.09,68,108538.59,44,Male,Las Vegas,Credit Card
716ca483-6e73-457c-95fa-d3f22a2a7c7e,"April 19, 2025",One,OnePlus,1211.43,19,25097.8,25,Other,San Fransisco,Cash
56ba6e3e-8414-4518-a664-01027cc427da,"April 20, 2025",Three,Samsung,884.15,70,22057.2,22,Other,San Fransisco,Online
5853958c-628e-4e70-90cb-e15cbc344f25,"April 21, 2025",One,OnePlus,1119.68,7,44442.75,33,Other,San Fransisco,Cash
b948b66c-d172-489a-8e94-83b66debac84,"April 22, 2025",One,OnePlus,885.86,5,22608.6,19,Other,New York,Debit Card
9eae19c3-5353-4d1a-b557-73080cfa4100,"April 23, 2025",One,iPhone,894.2,95,60854.66,46,Female,Los Angeles,Credit Card
316ae676-2311-46eb-84b1-088dfeeb19dd,"April 24, 2025",One,Google Pixel,1203.42,59,100974.48,53,Male,San Fransisco,Online
5a74ead5-1716-49e8-b159-a312793d1e19,"April 25, 2025",Five,Oppo,1240.29,2,23336.24,60,Male,Chicago,Online
44f2a19f-ad29-478b-afc1-a94f43cf4b01,"April 26, 2025",One,iPhone,783.9,4,14986.2,40,Male,San Fransisco,Debit Card
cbafd54c-f2a1-486e-9662-5dec2835c70b,"April 27, 2025",Five,Oppo,580.56,34,76046.4,55,Male,Las Vegas,Online
5881ec91-b302-4feb-a392-2bb0fa0c2972,"April 28, 2025",Four,Oppo,426.56,99,102789.36,55,Other,Las Vegas,Credit Card
e3b45f0a-999b-4aef-947e-2015fbb4c651,"April 29, 2025",Five,OnePlus,479.02,60,31592.7,60,Female,Los Angeles,Cash
2e558988-3b2e-4760-acbf-4ace0dd23545,"April 30, 2025",Two,OnePlus,356.01,42,85326.15,64,Other,Los Angeles,Cash
8ba5d8f3-2b85-42a4-a929-ff7ceacfb7dd,"May 1, 2025",One,iPhone,325.12,44,107022.69,19,Female,Las Vegas,Debit Card
30f86f86-11d6-495d-8d38-dfd5dcb03c3a,"May 2, 2025",Three,Google Pixel,1143.91,83,24352.46,29,Female,New York,Cash
f9b0ec5d-3468-40ab-b4b9-fc2464fbcab3,"May 3, 2025",Three,Oppo,163.19,82,116998.2,41,Other,Chicago,Debit Card
b515cddd-d4ba-4f43-9b07-291771c1e0a1,"May 4, 2025",Four,OnePlus,619.85,95,43773.17,48,Male,Los Angeles,Online
180ccf5c-ce50-4f7b-9290-eaa589d233c0,"May 5, 2025",Five,iPhone,887.6,54,94528,37,Other,New York,Debit Card
2b7d6cfd-afdb-4dfb-8355-e81d64b5c38b,"May 6, 2025",Five,Samsung,443.05,95,93157.68,47,Male,San Fransisco,Debit Card
271ea241-ee6b-425a-b5d6-5b9fcf2830cb,"May 7, 2025",Two,iPhone,157.5,87,35169.4,55,Male,San Fransisco,Online
4accedb9-a944-4a06-a9eb-fdbbd1b7ca78,"May 8, 2025",Four,OnePlus,463.3,34,6995.15,19,Female,Los Angeles,Credit Card
4b29f834-10c4-4f1a-9b7b-b2a240232a14,"May 9, 2025",Five,Google Pixel,1066.94,81,3489.54,22,Other,Las Vegas,Cash
dfa4beca-1ebe-46c1-90aa-6e28c8e044f7,"May 10, 2025",Three,OnePlus,688.69,14,2856.6,23,Male,New York,Online
66f814e9-4f31-40a5-8f32-fa00b6b2a0f6,"May 11, 2025",Two,iPhone,157.54,18,22911.16,20,Other,New York,Credit Card
ad40d7b6-cae0-4c24-be3c-e9110e386279,"May 12, 2025",Four,Google Pixel,808.78,1,48746.52,21,Other,New York,Credit Card
8084578e-c7f4-4a77-9177-22e62a1f2ebf,"May 13, 2025",Four,iPhone,739.42,54,6243.01,43,Other,San Fransisco,Debit Card
5c03c53e-d4d0-4e42-873c-cc257f3cd195,"May 14, 2025",Two,OnePlus,1128.1,69,35773.01,55,Other,New York,Credit Card
8ef34b73-27a5-4791-b837-3eb962a9fe0d,"May 15, 2025",Three,Google Pixel,784.93,65,31601.89,29,Female,Chicago,Debit Card
eb326aaa-f7d6-46a0-b20b-6f80dca555b5,"May 16, 2025",Two,OnePlus,520.93,51,68274,62,Male,San Fransisco,Debit Card
60fb609a-ba93-4cbd-bff3-01d13238f71d,"May 17, 2025",One,OnePlus,245.81,36,44415.36,34,Other,Los Angeles,Debit Card
e41b3943-d8e1-4208-9df5-af3f34b2c70e,"May 18, 2025",Four,Samsung,1085.52,38,113673.2,36,Female,New York,Online
0c84d254-8e66-4a1b-bf6f-7e069ebb719a,"May 19, 2025",One,Samsung,193.77,74,125672.92,23,Other,Los Angeles,Debit Card
821fa086-7197-4c69-9733-1dcc939af665,"May 20, 2025",Five,Oppo,1178.88,89,33021.82,53,Male,New York,Online
6964a993-f882-40a0-9e12-15db2c984b42,"May 21, 2025",Five,iPhone,508.76,76,48081,27,Other,San Fransisco,Debit Card
c76b0a01-44a9-437e-9c7c-9d65351ef2b0,"May 22, 2025",Three,Samsung,208.32,75,17747.2,37,Female,New York,Online
f1c8e141-fac1-4a19-bc49-2b1397241bd5,"May 23, 2025",Four,Oppo,887.06,60,11017.35,62,Male,New York,Credit Card
72d249fb-c62e-4894-be5f-81f157fcfd2f,"May 24, 2025",Three,Oppo,1041.67,13,99522.36,51,Other,Los Angeles,Credit Card
fdd350a0-77de-454d-af2d-d1533913542a,"May 25, 2025",Two,Samsung,849.64,25,12814.43,32,Female,Las Vegas,Online
d830c382-2f68-4f61-aa3a-8e32120a4d2e,"May 26, 2025",Three,OnePlus,115.22,54,22854.4,27,Other,Las Vegas,Debit Card
c07fff34-92b2-42e0-982b-6dd160b071e1,"May 27, 2025",Three,OnePlus,1477.14,90,66427.94,51,Other,New York,Debit Card
907e38d0-0342-4614-8287-b29810366a20,"May 28, 2025",Four,OnePlus,107.05,3,80637.66,52,Male,New York,Online
4725f44c-24e7-4e79-807e-965e5aea8f9c,"May 29, 2025",Three,iPhone,221.85,98,22836.78,31,Other,San Fransisco,Online
c3a05db4-39a4-420d-9c2f-d21d2b81219a,"May 30, 2025",One,Samsung,985.15,98,17058.67,55,Male,San Fransisco,Debit Card
631a8080-bfa4-4324-a1a1-708590b58946,"May 31, 2025",One,Google Pixel,1184.61,47,42990.68,58,Female,San Fransisco,Online
029e8032-158d-42ce-8b8d-eeb547f035db,"June 1, 2025",Two,Oppo,688.29,91,13741.2,46,Male,Los Angeles,Online
0be6b587-4219-490c-aa90-179b10c0d066,"June 2, 2025",One,Google Pixel,1104.15,79,43876.56,59,Female,Los Angeles,Credit Card
a381738c-a2b4-4a1a-9957-bcbe320cf067,"June 3, 2025",Three,OnePlus,732.04,12,96023.4,51,Other,New York,Debit Card
7b08c5b3-6832-40b6-9fb7-d2c778e42145,"June 4, 2025",Four,Samsung,1022.16,73,62694.98,23,Male,Los Angeles,Debit Card
57a14899-fdc3-4bc4-82fb-dee041cc5085,"June 5, 2025",Two,Oppo,1134.19,95,55740.27,21,Male,New York,Credit Card
af293118-b00a-4dba-b459-643f8520d977,"June 6, 2025",Two,Google Pixel,551.79,40,11351.7,63,Other,Los Angeles,Cash
8963d2df-b41b-4cbe-8518-cf70e0084c32,"June 7, 2025",Five,Oppo,643.18,38,48630.12,61,Female,Chicago,Cash
64059c20-dcce-4855-a54a-253b1fff6fc0,"June 8, 2025",Five,iPhone,325.48,8,9619.39,25,Other,Las Vegas,Credit Card
2854bddf-ed59-41f1-8479-21469066db0a,"June 9, 2025",Three,Google Pixel,1151.03,44,18728.92,28,Male,Las Vegas,Cash
5715966f-620a-44f4-b08d-9c444264c4c1,"June 10, 2025",Three,Google Pixel,1429.03,39,77814.75,50,Other,San Fransisco,Online
e80fb133-a2ed-4e36-90b1-35824be82c1c,"June 11, 2025",Five,OnePlus,203.41,31,994.22,24,Female,Los Angeles,Online
e24a5e01-58fc-4b60-ad3d-ea4d0311562a,"June 12, 2025",Two,Samsung,163.62,85,31578.18,50,Male,New York,Credit Card
491df6cd-be42-4e12-a049-1c7609a23287,"June 13, 2025",Three,Samsung,1083.41,41,127366.64,45,Male,San Fransisco,Online
c05f4a0d-cdff-413b-82c6-a5522ce92982,"June 14, 2025",Five,OnePlus,879.86,75,5412.4,62,Other,Los Angeles,Cash
ed544e0a-5f6d-4e30-aa78-0182fa0d2d59,"June 15, 2025",Five,iPhone,1170.21,8,10991.67,44,Other,Las Vegas,Online
94250109-a3a9-43a4-9443-497b3972262f,"June 16, 2025",Three,Google Pixel,1396.17,56,29601.25,58,Other,Los Angeles,Online
4eb4199a-ef91-4628-ba3c-41c63339a2be,"June 17, 2025",Four,OnePlus,481.52,47,117410.59,23,Male,Las Vegas,Debit Card
bceb5de7-8aca-481e-a9cc-d597dd5a6bd4,"June 18, 2025",Five,Google Pixel,501.28,89,25914.37,28,Other,Las Vegas,Debit Card
07d2b6a9-3e14-400a-be8a-78a04561b012,"June 19, 2025",Four,Oppo,1201.43,20,52958.06,48,Other,Chicago,Credit Card
d4bf1d86-3aac-4eeb-9cbd-2612f274b55b,"June 20, 2025",Two,Google Pixel,500.75,28,24825.84,18,Other,Los Angeles,Cash
c7b63862-70f2-4008-83fb-ffe5e4b3f1d9,"June 21, 2025",Five,Samsung,184.9,42,92377.74,61,Female,Las Vegas,Online
d065b78c-b6c8-4ddd-bc81-b7ea28636d08,"June 22, 2025",Two,OnePlus,690.06,84,104232.48,58,Female,Los Angeles,Online
a16365ec-5d31-4273-8702-a1e985d46d4e,"June 23, 2025",Three,Google Pixel,260.38,10,3395.25,18,Female,San Fransisco,Cash
9687e9aa-1714-40c8-b210-4f52ce83d84b,"June 24, 2025",Four,Google Pixel,535.11,72,1208.55,55,Female,Los Angeles,Cash
8941f9a8-f3f4-4d7a-a88d-ccceaa5fcda3,"June 25, 2025",One,Google Pixel,1082.81,17,109166.68,55,Female,New York,Debit Card
3dbff4ee-4386-4c3d-a2e2-a7a7f919006f,"June 26, 2025",Four,iPhone,967.71,88,33347.28,58,Male,Chicago,Cash
1bcdf294-8f88-4cdd-aa1b-5296be5466b4,"June 27, 2025",One,Oppo,1409.21,76,8286.95,43,Other,Chicago,Credit Card
861afd35-16b7-4bfc-9d56-78c60e0f6a41,"June 28, 2025",One,Samsung,1443.99,40,12637.8,58,Other,Las Vegas,Debit Card
b285b45a-4d7f-4177-ae0f-6765d4a98db9,"June 29, 2025",One,Samsung,656.01,70,69202.92,23,Male,New York,Debit Card
73f4ae54-30b9-4336-9a6a-82d52f683932,"June 30, 2025",Five,iPhone,307.83,57,15802.93,41,Male,New York,Online
4051c5e2-2ef1-4be8-b1a4-f40f24c58998,"July 1, 2025",Four,Google Pixel,1252.68,55,9970.35,55,Other,New York,Cash
f2effc30-42c2-403f-860d-9e6dbb28b7fd,"July 2, 2025",Four,Samsung,577.49,8,26911.3,60,Female,Los Angeles,Credit Card
f29a147f-2183-4e3e-8851-b7bbc41df8c8,"July 3, 2025",One,Google Pixel,866.4,48,83129.76,43,Female,Chicago,Debit Card
d614e07e-e363-4b91-b181-3f32207c8fa0,"July 4, 2025",Five,Samsung,448.06,64,5070.3,56,Female,San Fransisco,Debit Card
5de8606b-2499-44f9-b3fa-eaf96fcf7a92,"July 5, 2025",Three,Oppo,1302.69,54,23169.36,26,Female,San Fransisco,Online
1a15c29f-5bf7-403c-a1db-beda42b1d544,"July 6, 2025",Five,Oppo,1218.75,38,21705.6,25,Other,San Fransisco,Debit Card
8373a7ce-dae1-4293-afff-ed796eb226e4,"July 7, 2025",Five,OnePlus,1174.32,66,6250.4,32,Male,Chicago,Debit Card
b9f9e996-9a33-46fc-8d17-f50db3676bb2,"July 8, 2025",Two,Google Pixel,463.44,98,38663.73,37,Male,San Fransisco,Debit Card
cb25ea10-abf5-4e5f-9be8-fbeab7ca6f5b,"July 9, 2025",Four,Samsung,1205.37,56,21403.8,21,Male,Las Vegas,Online
99bc5b07-fac2-4eaa-a29b-79b446570495,"July 10, 2025",One,Samsung,907.71,60,13448.12,61,Other,San Fransisco,Credit Card
a9cd54db-2023-4060-ae7b-f14621fb7c15,"July 11, 2025",Two,iPhone,315.81,57,85998.64,38,Male,Chicago,Credit Card
62f27326-097f-4b21-b4d9-026506d7bbea,"July 12, 2025",One,OnePlus,527.16,27,96101.64,28,Female,Chicago,Credit Card
918c1785-2c85-4757-a15e-cfddb38dd38e,"July 13, 2025",Four,Samsung,1317.59,86,102433.02,28,Other,Chicago,Credit Card
9c8b7e95-939b-471b-b866-bce9e1c92dfd,"July 14, 2025",Five,OnePlus,858.06,21,18936.06,42,Female,Los Angeles,Cash
0835e90c-955f-47dc-87df-98c314e501a7,"July 15, 2025",One,OnePlus,1196.33,87,115585.69,35,Other,Chicago,Online
6560306f-bd5f-4fa3-912d-53959b84aa32,"July 16, 2025",Two,iPhone,857.2,49,16262.26,36,Male,Chicago,Cash
f0ea4454-91ff-4398-bb53-fa58b6d834b0,"July 17, 2025",Four,Google Pixel,1314.34,36,61127.54,39,Other,New York,Cash
fb0ac5aa-9274-4625-894a-3f9a0eea96dd,"July 18, 2025",Four,iPhone,721.93,42,43927.66,40,Female,San Fransisco,Online
a8636322-29d8-4152-b812-15b95f4b4444,"July 19, 2025",Four,iPhone,783.61,97,26851.35,21,Other,San Fransisco,Cash
6f163bb7-2201-4639-8f4a-fe8548c84714,"July 20, 2025",One,iPhone,904.96,30,20811.52,57,Female,Los Angeles,Credit Card
0e28407f-34eb-470b-b786-5688a42daa31,"July 21, 2025",Two,OnePlus,1415.83,39,96500.6,30,Other,Las Vegas,Debit Card
bfe2c634-a6b1-45fe-b8bb-37de2f958576,"July 22, 2025",Two,Oppo,512.52,72,10659.9,21,Female,San Fransisco,Cash
8d5dfc44-35eb-43f9-884e-6a8cd84eebab,"July 23, 2025",Four,Samsung,818.49,52,29583.3,27,Female,Las Vegas,Cash
166a1cff-abd7-450d-b2a5-e10177e81d86,"July 24, 2025",One,Google Pixel,965.34,79,102877.92,41,Other,Los Angeles,Cash
1048c6bf-ba43-470b-a8f9-e57ffc78738a,"July 25, 2025",Two,OnePlus,945.23,60,6889.92,27,Male,Las Vegas,Online
da4642e3-1c75-4406-b832-430f7cec5ff5,"July 26, 2025",One,OnePlus,1027.51,69,12578.28,64,Male,San Fransisco,Cash
5c35c645-58d4-4665-8f7c-71a70ce88a13,"July 27, 2025",Two,Oppo,297.69,40,49628.16,44,Female,San Fransisco,Debit Card
3205575e-187f-40bd-abc4-afee4b335515,"July 28, 2025",Two,iPhone,1302.2,36,49907.3,63,Female,Las Vegas,Credit Card
dfb76477-24d9-48b0-9266-9500b73c0c40,"July 29, 2025",Three,Oppo,1472.67,21,10167.08,57,Female,Chicago,Debit Card
abac8dfb-6920-43fc-a219-c67e43b489f4,"July 30, 2025",Three,Oppo,662.12,21,43543.06,39,Female,San Fransisco,Cash
2e81bb66-267c-4e18-925d-082798a1180f,"July 31, 2025",Three,OnePlus,193.87,68,4183.12,64,Other,Las Vegas,Cash
46558a88-4d26-4fc8-9898-252df2209b5d,"August 1, 2025",Two,Google Pixel,997.81,95,38925.12,50,Other,Chicago,Credit Card
af572705-7972-4ec5-9d81-78e221b9c27f,"August 2, 2025",Four,Oppo,610.7,95,58955.44,42,Other,San Fransisco,Debit Card
f434cbf9-a064-4fd2-a315-84ae804bb6e3,"August 3, 2025",Three,iPhone,549.53,43,32158.62,36,Other,Los Angeles,Online
db33eeb8-dd46-4892-b040-b34667738ef5,"August 4, 2025",Four,OnePlus,1042.66,88,41129.4,22,Male,Las Vegas,Online
b6176ed0-f14e-4bd2-8f94-d6bd61f8c2e4,"August 5, 2025",Five,Samsung,178.22,44,69246.64,30,Female,New York,Debit Card
f4f4d4a9-d040-4354-9184-5157a5052f29,"August 6, 2025",Three,Oppo,1159.99,31,94344.8,36,Female,San Fransisco,Cash
8ddf0eb5-4903-40ab-9d0c-df96394dc01c,"August 7, 2025",One,Oppo,455.7,34,79358.44,32,Other,Las Vegas,Cash
110a6e68-958f-463a-8f14-ce0c1a0b22d0,"August 8, 2025",Four,Oppo,478.36,76,34481.72,20,Female,New York,Credit Card
f6f45f32-7063-4d28-bd98-ebf419e0505d,"August 9, 2025",One,iPhone,209.32,54,41450.78,49,Other,Chicago,Credit Card
d0da1b38-58fd-4b3f-85fa-d9a8f45ee603,"August 10, 2025",Three,Google Pixel,1293.55,95,85958.04,44,Male,San Fransisco,Cash
78956e9d-222f-40a4-9ea2-499b738e6a00,"August 11, 2025",One,OnePlus,314.93,81,16541.34,23,Other,Chicago,Credit Card
